filepath,split,channel,emotion_code,emotion,intensity,actor,gender,statement,repetition
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-01-01-01-02-21.wav,val,speech,1,neutral,normal,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-01-01-02-01-21.wav,val,speech,1,neutral,normal,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-01-01-02-02-21.wav,val,speech,1,neutral,normal,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-02-01-01-01-21.wav,val,speech,2,calm,normal,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-02-01-01-02-21.wav,val,speech,2,calm,normal,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-02-01-02-01-21.wav,val,speech,2,calm,normal,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-02-01-02-02-21.wav,val,speech,2,calm,normal,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-02-02-01-01-21.wav,val,speech,2,calm,strong,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-02-02-01-02-21.wav,val,speech,2,calm,strong,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-02-02-02-01-21.wav,val,speech,2,calm,strong,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-02-02-02-02-21.wav,val,speech,2,calm,strong,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-03-01-01-01-21.wav,val,speech,3,happy,normal,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-03-01-01-02-21.wav,val,speech,3,happy,normal,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-03-01-02-01-21.wav,val,speech,3,happy,normal,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-03-01-02-02-21.wav,val,speech,3,happy,normal,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-03-02-01-01-21.wav,val,speech,3,happy,strong,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-03-02-01-02-21.wav,val,speech,3,happy,strong,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-03-02-02-01-21.wav,val,speech,3,happy,strong,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-03-02-02-02-21.wav,val,speech,3,happy,strong,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-04-01-01-01-21.wav,val,speech,4,sad,normal,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-04-01-01-02-21.wav,val,speech,4,sad,normal,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-04-01-02-01-21.wav,val,speech,4,sad,normal,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-04-01-02-02-21.wav,val,speech,4,sad,normal,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-04-02-01-01-21.wav,val,speech,4,sad,strong,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-04-02-01-02-21.wav,val,speech,4,sad,strong,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-04-02-02-01-21.wav,val,speech,4,sad,strong,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-04-02-02-02-21.wav,val,speech,4,sad,strong,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-05-01-01-01-21.wav,val,speech,5,angry,normal,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-05-01-01-02-21.wav,val,speech,5,angry,normal,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-05-01-02-01-21.wav,val,speech,5,angry,normal,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-05-01-02-02-21.wav,val,speech,5,angry,normal,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-05-02-01-01-21.wav,val,speech,5,angry,strong,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-05-02-01-02-21.wav,val,speech,5,angry,strong,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-05-02-02-01-21.wav,val,speech,5,angry,strong,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-05-02-02-02-21.wav,val,speech,5,angry,strong,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-06-01-01-01-21.wav,val,speech,6,fearful,normal,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-06-01-01-02-21.wav,val,speech,6,fearful,normal,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-06-01-02-01-21.wav,val,speech,6,fearful,normal,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-06-01-02-02-21.wav,val,speech,6,fearful,normal,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-06-02-01-01-21.wav,val,speech,6,fearful,strong,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-06-02-01-02-21.wav,val,speech,6,fearful,strong,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-06-02-02-01-21.wav,val,speech,6,fearful,strong,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-06-02-02-02-21.wav,val,speech,6,fearful,strong,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-07-01-01-01-21.wav,val,speech,7,disgust,normal,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-07-01-01-02-21.wav,val,speech,7,disgust,normal,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-07-01-02-01-21.wav,val,speech,7,disgust,normal,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-07-01-02-02-21.wav,val,speech,7,disgust,normal,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-07-02-01-01-21.wav,val,speech,7,disgust,strong,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-07-02-01-02-21.wav,val,speech,7,disgust,strong,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-07-02-02-01-21.wav,val,speech,7,disgust,strong,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-07-02-02-02-21.wav,val,speech,7,disgust,strong,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-08-01-01-01-21.wav,val,speech,8,surprised,normal,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-08-01-01-02-21.wav,val,speech,8,surprised,normal,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-08-01-02-01-21.wav,val,speech,8,surprised,normal,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-08-01-02-02-21.wav,val,speech,8,surprised,normal,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-08-02-01-01-21.wav,val,speech,8,surprised,strong,21,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-08-02-01-02-21.wav,val,speech,8,surprised,strong,21,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-08-02-02-01-21.wav,val,speech,8,surprised,strong,21,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_21/03-01-08-02-02-02-21.wav,val,speech,8,surprised,strong,21,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-01-01-01-01-22.wav,val,speech,1,neutral,normal,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-01-01-01-02-22.wav,val,speech,1,neutral,normal,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-01-01-02-01-22.wav,val,speech,1,neutral,normal,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-01-01-02-02-22.wav,val,speech,1,neutral,normal,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-02-01-01-01-22.wav,val,speech,2,calm,normal,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-02-01-01-02-22.wav,val,speech,2,calm,normal,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-02-01-02-01-22.wav,val,speech,2,calm,normal,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-02-01-02-02-22.wav,val,speech,2,calm,normal,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-02-02-01-01-22.wav,val,speech,2,calm,strong,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-02-02-01-02-22.wav,val,speech,2,calm,strong,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-02-02-02-01-22.wav,val,speech,2,calm,strong,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-02-02-02-02-22.wav,val,speech,2,calm,strong,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-03-01-01-01-22.wav,val,speech,3,happy,normal,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-03-01-01-02-22.wav,val,speech,3,happy,normal,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-03-01-02-01-22.wav,val,speech,3,happy,normal,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-03-01-02-02-22.wav,val,speech,3,happy,normal,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-03-02-01-01-22.wav,val,speech,3,happy,strong,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-03-02-01-02-22.wav,val,speech,3,happy,strong,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-03-02-02-01-22.wav,val,speech,3,happy,strong,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-03-02-02-02-22.wav,val,speech,3,happy,strong,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-04-01-01-01-22.wav,val,speech,4,sad,normal,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-04-01-01-02-22.wav,val,speech,4,sad,normal,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-04-01-02-01-22.wav,val,speech,4,sad,normal,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-04-01-02-02-22.wav,val,speech,4,sad,normal,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-04-02-01-01-22.wav,val,speech,4,sad,strong,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-04-02-01-02-22.wav,val,speech,4,sad,strong,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-04-02-02-01-22.wav,val,speech,4,sad,strong,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-04-02-02-02-22.wav,val,speech,4,sad,strong,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-05-01-01-01-22.wav,val,speech,5,angry,normal,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-05-01-01-02-22.wav,val,speech,5,angry,normal,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-05-01-02-01-22.wav,val,speech,5,angry,normal,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-05-01-02-02-22.wav,val,speech,5,angry,normal,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-05-02-01-01-22.wav,val,speech,5,angry,strong,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-05-02-01-02-22.wav,val,speech,5,angry,strong,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-05-02-02-01-22.wav,val,speech,5,angry,strong,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-05-02-02-02-22.wav,val,speech,5,angry,strong,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-06-01-01-01-22.wav,val,speech,6,fearful,normal,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-06-01-01-02-22.wav,val,speech,6,fearful,normal,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-06-01-02-01-22.wav,val,speech,6,fearful,normal,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-06-01-02-02-22.wav,val,speech,6,fearful,normal,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-06-02-01-01-22.wav,val,speech,6,fearful,strong,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-06-02-01-02-22.wav,val,speech,6,fearful,strong,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-06-02-02-01-22.wav,val,speech,6,fearful,strong,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-06-02-02-02-22.wav,val,speech,6,fearful,strong,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-07-01-01-01-22.wav,val,speech,7,disgust,normal,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-07-01-01-02-22.wav,val,speech,7,disgust,normal,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-07-01-02-01-22.wav,val,speech,7,disgust,normal,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-07-01-02-02-22.wav,val,speech,7,disgust,normal,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-07-02-01-01-22.wav,val,speech,7,disgust,strong,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-07-02-01-02-22.wav,val,speech,7,disgust,strong,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-07-02-02-01-22.wav,val,speech,7,disgust,strong,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-07-02-02-02-22.wav,val,speech,7,disgust,strong,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-08-01-01-01-22.wav,val,speech,8,surprised,normal,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-08-01-01-02-22.wav,val,speech,8,surprised,normal,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-08-01-02-01-22.wav,val,speech,8,surprised,normal,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-08-01-02-02-22.wav,val,speech,8,surprised,normal,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-08-02-01-01-22.wav,val,speech,8,surprised,strong,22,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-08-02-01-02-22.wav,val,speech,8,surprised,strong,22,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-08-02-02-01-22.wav,val,speech,8,surprised,strong,22,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/val/speech/Actor_22/03-01-08-02-02-02-22.wav,val,speech,8,surprised,strong,22,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-01-01-01-01-23.wav,test,speech,1,neutral,normal,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-01-01-01-02-23.wav,test,speech,1,neutral,normal,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-01-01-02-01-23.wav,test,speech,1,neutral,normal,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-01-01-02-02-23.wav,test,speech,1,neutral,normal,23,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-02-01-01-01-23.wav,test,speech,2,calm,normal,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-02-01-01-02-23.wav,test,speech,2,calm,normal,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-02-01-02-01-23.wav,test,speech,2,calm,normal,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-02-01-02-02-23.wav,test,speech,2,calm,normal,23,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-02-02-01-01-23.wav,test,speech,2,calm,strong,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-02-02-01-02-23.wav,test,speech,2,calm,strong,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-02-02-02-01-23.wav,test,speech,2,calm,strong,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-02-02-02-02-23.wav,test,speech,2,calm,strong,23,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-03-01-01-01-23.wav,test,speech,3,happy,normal,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-03-01-01-02-23.wav,test,speech,3,happy,normal,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-03-01-02-01-23.wav,test,speech,3,happy,normal,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-03-01-02-02-23.wav,test,speech,3,happy,normal,23,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-03-02-01-01-23.wav,test,speech,3,happy,strong,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-03-02-01-02-23.wav,test,speech,3,happy,strong,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-03-02-02-01-23.wav,test,speech,3,happy,strong,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-03-02-02-02-23.wav,test,speech,3,happy,strong,23,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-04-01-01-01-23.wav,test,speech,4,sad,normal,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-04-01-01-02-23.wav,test,speech,4,sad,normal,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-04-01-02-01-23.wav,test,speech,4,sad,normal,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-04-01-02-02-23.wav,test,speech,4,sad,normal,23,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-04-02-01-01-23.wav,test,speech,4,sad,strong,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-04-02-01-02-23.wav,test,speech,4,sad,strong,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-04-02-02-01-23.wav,test,speech,4,sad,strong,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-04-02-02-02-23.wav,test,speech,4,sad,strong,23,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-05-01-01-01-23.wav,test,speech,5,angry,normal,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-05-01-01-02-23.wav,test,speech,5,angry,normal,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-05-01-02-01-23.wav,test,speech,5,angry,normal,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-05-01-02-02-23.wav,test,speech,5,angry,normal,23,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-05-02-01-01-23.wav,test,speech,5,angry,strong,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-05-02-01-02-23.wav,test,speech,5,angry,strong,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-05-02-02-01-23.wav,test,speech,5,angry,strong,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-05-02-02-02-23.wav,test,speech,5,angry,strong,23,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-06-01-01-01-23.wav,test,speech,6,fearful,normal,23,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-06-01-01-02-23.wav,test,speech,6,fearful,normal,23,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-06-01-02-01-23.wav,test,speech,6,fearful,normal,23,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/test/speech/Actor_23/03-01-06-01-02-02-23.wav,test,speech,6,fearful,normal,23,male,2,2
